"STATION","NAME","DATE","AWND","PGTM","PRCP","TAVG","TMAX","TMIN","WSFG"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2009-12-15","1.6"," 2353","0.0",,"13.9","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2009-12-16","1.8"," 0237","1.3",,"13.3","10.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2009-12-17","1.7"," 0220","0.0",,"15.0","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2009-12-18","0.9"," 1235","0.0",,"16.1","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2009-12-19","2.6"," 0920","0.0",,"13.3","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2009-12-20","1.7"," 0844","0.0",,"15.0","8.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2009-12-21","5.1"," 2339","3.8",,"14.4","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2009-12-22","7.0"," 0017","0.0",,"12.2","7.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2009-12-23","2.0"," 0033","0.0",,"12.2","4.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2009-12-24","1.8"," 0511","0.0",,"14.4","4.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2009-12-25","0.9"," 0617","0.0",,"12.8","4.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2009-12-26","2.2"," 2325","15.7",,"11.7","5.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2009-12-27","2.3"," 2156","0.8",,"12.2","7.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2009-12-28","2.3"," 0420","0.3",,"11.1","6.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2009-12-29","1.7"," 2307","1.0",,"11.7","3.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2009-12-30","1.9"," 0730","0.5",,"12.2","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2009-12-31","0.9"," 2351","0.0",,"13.3","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-01","1.3"," 0026","0.0",,"13.9","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-02","2.0"," 0729","0.0",,"12.8","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-03","2.2"," 1925","0.0",,"12.8","7.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-04","1.7"," 0618","0.0",,"12.2","7.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-05","1.5"," 2004","0.0",,"16.1","5.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-06","2.1",,"0.0",,"12.2","7.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-07","1.8"," 1913","0.0",,"11.7","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-08","2.7"," 2321","0.0",,"12.2","8.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-09","1.4"," 1335","0.0",,"12.2","6.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-10","1.1"," 1328","0.0",,"11.1","7.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-11","2.1"," 2210","0.0",,"13.3","8.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-12","5.3"," 2333","8.9",,"16.7","11.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-13","5.1"," 0046","0.3",,"15.6","10.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-14","0.5"," 2051","0.0",,"15.0","7.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-15","1.5"," 1230","0.0",,"12.2","7.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-16","1.2"," 2105","0.0",,"13.9","7.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-17","4.4"," 1211","2.5",,"13.3","10.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-18","8.1"," 1023","17.5",,"14.4","10.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-19","7.4"," 0620","38.6",,"14.4","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-20","8.6"," 1340","30.0",,"12.8","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-21","4.6"," 0122","25.1",,"10.6","6.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-22","3.4"," 0951","7.4",,"9.4","6.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-23","2.2"," 0814","6.1",,"12.2","7.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-24","2.0"," 1500","0.5",,"12.2","6.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-25","3.9"," 1807","7.1",,"13.9","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-26","2.3"," 1653","3.3",,"11.7","8.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-27","1.9"," 2033","0.0",,"12.2","6.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-28","1.1"," 0927","0.0",,"13.3","7.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-29","2.6"," 1428","4.3",,"15.6","7.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-30","2.4"," 1938","0.0",,"14.4","6.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-01-31","1.3"," 1746","0.0",,"12.8","8.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-01","1.3"," 2344","0.0",,"14.4","8.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-02","1.0"," 0000","0.0",,"13.3","8.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-03","1.3"," 1531","0.0",,"15.6","6.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-04","5.1"," 1335","9.9",,"15.0","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-05","3.0"," 1451","0.0",,"16.7","8.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-06","5.5"," 1620","4.8",,"13.9","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-07","5.6"," 1848","0.0",,"13.9","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-08","3.1"," 1429","1.3",,"12.8","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-09","3.9"," 1650","5.1",,"13.3","8.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-10","3.4"," 1522","0.0",,"13.9","7.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-11","2.7"," 1950","0.0",,"15.0","7.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-12","2.7"," 1656","0.5",,"16.7","11.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-13","2.6"," 2259","0.0",,"16.1","11.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-14","2.2"," 1926","0.0",,"15.6","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-15","3.4"," 2002","0.0",,"16.7","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-16","2.9"," 2117","0.0",,"18.3","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-17","1.4"," 1930","0.0",,"18.3","8.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-18","3.4"," 1446","0.0",,"14.4","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-19","2.1"," 1526","0.0",,"13.9","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-20","4.9"," 1459","0.0",,"13.3","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-21","3.3"," 1721","10.4",,"13.3","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-22","1.7"," 1823","0.0",,"15.6","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-23","4.3"," 2318","17.5",,"13.3","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-24","4.3"," 0737","2.0",,"13.9","11.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-25","2.0"," 1654","0.0",,"17.2","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-26","4.9"," 1241","13.7",,"16.1","11.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-27","3.8"," 2232","3.3",,"15.0","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-02-28","3.8"," 1332","0.0",,"16.7","8.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-01","3.9"," 1737","0.0",,"15.0","10.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-02","3.8"," 0848","12.2",,"14.4","10.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-03","4.2"," 1329","22.6",,"13.9","7.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-04","3.6"," 1226","0.0",,"13.3","5.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-05","2.6"," 2233","0.0",,"13.9","6.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-06","2.8"," 1721","0.0",,"17.8","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-07","7.7"," 1914","0.0",,"15.0","11.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-08","7.8"," 1545","0.8",,"13.3","7.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-09","5.4"," 1423","0.8",,"12.8","4.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-10","5.6"," 0031","1.5",,"13.3","7.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-11","2.3"," 1652","0.0",,"15.0","10.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-12","4.3"," 1539","16.3",,"14.4","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-13","3.9"," 1704","0.0",,"13.9","5.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-14","3.4"," 1916","0.0",,"17.2","5.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-15","1.3"," 1544","0.0",,"19.4","6.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-16","3.2"," 1640","0.0",,"19.4","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-17","3.9"," 1702","0.0",,"21.7","11.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-18","2.6"," 1654","0.0",,"22.8","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-19","3.1"," 1854","0.0",,"25.6","11.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-20","3.6"," 1502","0.0",,"17.2","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-21","4.4"," 2026","0.0",,"17.2","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-22","5.0"," 1718","0.0",,"17.8","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-23","4.0"," 1542","0.0",,"21.7","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-24","4.5"," 1714","1.0",,"16.7","8.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-25","4.7"," 1913","1.0",,"15.6","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-26","3.8"," 2049","0.0",,"16.7","8.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-27","2.6"," 1937","0.0",,"20.6","7.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-28","3.2"," 1613","0.0",,"21.1","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-29","4.7"," 2329","1.3",,"17.2","12.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-30","7.4"," 0455","3.8",,"16.1","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-03-31","3.8"," 1430","9.4",,"14.4","7.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-01","5.5"," 1516","0.0",,"14.4","7.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-02","5.4"," 1614","2.0",,"15.0","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-03","4.5"," 1455","0.0",,"13.9","7.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-04","5.5"," 1551","13.5",,"13.3","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-05","2.8"," 1334","0.5",,"14.4","7.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-06","4.3"," 1719","0.0",,"16.7","6.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-07","4.5"," 2358","0.0",,"20.6","7.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-08","6.3"," 1255","0.0",,"16.1","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-09","3.4"," 1801","0.0",,"20.6","7.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-10","6.8"," 1252","0.0",,"15.0","11.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-11","7.3"," 1112","23.4",,"13.3","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-12","5.5"," 0323","13.7",,"15.0","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-13","5.4"," 1428","0.0",,"15.6","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-14","3.7"," 1451","0.0",,"15.6","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-15","2.9"," 1838","0.0",,"18.9","8.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-16","3.4"," 1640","0.0",,"20.6","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-17","4.4"," 2348","0.0",,"19.4","11.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-18","2.9"," 1659","0.0",,"24.4","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-19","4.6"," 1513","0.0",,"18.9","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-20","7.8"," 2340","11.2",,"15.6","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-21","8.6"," 1259","1.0",,"13.9","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-22","3.9"," 1418","0.0",,"18.3","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-23","4.8"," 1851","0.0",,"19.4","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-24","5.5"," 1716","0.0",,"17.2","8.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-25","3.9"," 1718","0.0",,"24.4","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-26","5.0"," 1525","0.0",,"17.8","10.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-27","6.7"," 1425","2.3",,"16.7","11.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-28","6.5"," 1558","2.3",,"14.4","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-29","8.1"," 1700","0.0",,"15.6","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-04-30","6.6"," 1817","0.0",,"17.8","8.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-01","8.1"," 1630","0.0",,"18.3","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-02","7.4"," 1653","0.0",,"20.6","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-03","6.8"," 1712","0.0",,"20.0","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-04","6.6"," 1831","0.0",,"21.1","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-05","8.5"," 1750","0.0",,"17.2","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-06","5.9"," 1534","0.0",,"20.6","8.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-07","7.1"," 1419","0.0",,"17.2","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-08","6.9"," 1500","0.0",,"17.2","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-09","5.9"," 1300","0.3",,"16.7","11.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-10","6.4"," 1240","3.0",,"15.0","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-11","5.1"," 1722","0.0",,"17.2","7.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-12","6.4"," 1541","0.0",,"17.8","9.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-13","5.5"," 1601","0.0",,"18.3","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-14","6.4"," 1250","0.0",,"16.7","10.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-15","6.2"," 1644","0.0",,"17.8","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-16","5.7"," 1444","0.0",,"15.6","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-17","2.9"," 1406","1.5",,"15.0","11.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-18","4.2"," 1709","0.3",,"18.9","11.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-19","4.2"," 2157","0.0",,"18.3","10.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-20","7.6"," 1831","0.0",,"18.3","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-21","8.5"," 0233","0.0",,"16.1","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-22","8.2"," 1541","0.0",,"16.1","8.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-23","8.9"," 1902","0.0",,"17.2","8.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-24","3.6"," 1519","0.0",,"18.3","11.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-25","3.6"," 1450","1.3",,"16.1","12.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-26","2.8"," 1702","0.5",,"19.4","11.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-27","4.7"," 1336","10.7",,"17.2","11.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-28","5.6"," 1818","0.0",,"17.8","10.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-29","4.6"," 1722","0.0",,"23.3","11.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-30","6.3"," 1623","0.0",,"24.4","11.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-05-31","6.7"," 1246","0.0",,"19.4","12.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-01","6.4"," 1622","0.0",,"18.9","11.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-02","4.4"," 1602","0.0",,"21.7","12.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-03","4.3"," 1422","0.0",,"23.3","16.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-04","3.9"," 1635","0.0",,"24.4","16.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-05","5.1"," 1711","0.0",,"26.7","15.6",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-06","6.7"," 2355","0.0",,"23.3","13.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-07","8.2"," 1525","0.0",,"17.8","12.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-08","7.6"," 1644","0.0",,"16.7","12.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-09","6.7"," 2353","0.0",,"18.3","13.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-10","10.7"," 1458","0.0",,"19.4","12.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-11","8.0"," 1625","0.0",,"22.8","11.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-12","5.9"," 1525","0.0",,"31.1","15.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-13","5.5"," 1534","0.0",,"27.8","13.3",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-14","6.4"," 1208","0.0",,"19.4","12.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-15","7.6"," 1342","0.0",,"16.7","11.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-16","5.7"," 1832","0.0",,"21.7","10.0",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-17","5.8"," 1620","0.0",,"21.1","11.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-18","7.9"," 1645","0.0",,"16.7","11.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-19","9.4"," 1504","0.0",,"17.2","12.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-20","6.0"," 1615","0.0",,"20.0","11.1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-21","5.5"," 1533","0.0",,"21.7","11.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-22","6.1"," 1521","0.0",,"19.4","11.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-23","6.0"," 1341","0.0",,"18.3","11.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-24","5.9"," 1343","0.0",,"15.6","11.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-25","5.3"," 1651","0.0",,"19.4","12.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-26","5.2"," 1708","0.0",,"19.4","12.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-27","4.8"," 1646","0.0",,"27.2","11.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-28","4.6"," 1401","0.0",,"24.4","14.4",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-29","6.2"," 1529","0.0",,"21.7","13.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-06-30","7.6"," 1658","0.0",,"18.9","12.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-01","8.5"," 1646","0.0",,"18.9","11.7",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-02","6.4"," 1845","0.0",,"20.6","12.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-03","4.7"," 1445","0.0",,"26.1","12.2",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-04","4.9"," 1340","0.0",,"26.1","12.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-05","2.7"," 1914","0.0",,"22.2","12.8",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-06","2.3"," 1554","0.0",,"22.2","13.9",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2010-07-07","3.6"," 1656","0.0",,"22.8","13.3",
